sample_index,sparse_factor,method,psnr,ssim,checkpoint
115,2,ddf,39.14920425415039,0.947102427482605,weights/DDF_c2_best.pth
116,2,ddf,38.33660888671875,0.9412862062454224,weights/DDF_c2_best.pth
117,2,ddf,35.34510803222656,0.9079667329788208,weights/DDF_c2_best.pth
118,2,ddf,37.282623291015625,0.9414889216423035,weights/DDF_c2_best.pth
119,2,ddf,34.92601013183594,0.8824537992477417,weights/DDF_c2_best.pth
120,2,ddf,39.02204895019531,0.9549568891525269,weights/DDF_c2_best.pth
121,2,ddf,38.864036560058594,0.9536917805671692,weights/DDF_c2_best.pth
122,2,ddf,38.4927864074707,0.9512377977371216,weights/DDF_c2_best.pth
123,2,ddf,40.038414001464844,0.9637249708175659,weights/DDF_c2_best.pth
124,2,ddf,40.04906463623047,0.9646639823913574,weights/DDF_c2_best.pth
125,2,ddf,37.837928771972656,0.9353086948394775,weights/DDF_c2_best.pth
126,2,ddf,40.865814208984375,0.9682591557502747,weights/DDF_c2_best.pth
127,2,ddf,40.263362884521484,0.965247392654419,weights/DDF_c2_best.pth
128,2,ddf,39.85261535644531,0.9587157964706421,weights/DDF_c2_best.pth
129,2,ddf,37.168243408203125,0.9339947700500488,weights/DDF_c2_best.pth
130,2,ddf,41.64533615112305,0.9738798141479492,weights/DDF_c2_best.pth
131,2,ddf,41.204742431640625,0.9673892259597778,weights/DDF_c2_best.pth
132,2,ddf,40.41339874267578,0.962056040763855,weights/DDF_c2_best.pth
133,2,ddf,39.15911102294922,0.9574633240699768,weights/DDF_c2_best.pth
134,2,ddf,36.95099639892578,0.9307471513748169,weights/DDF_c2_best.pth
135,2,ddf,38.88203430175781,0.9514340162277222,weights/DDF_c2_best.pth
136,2,ddf,39.13456344604492,0.9527190923690796,weights/DDF_c2_best.pth
137,2,ddf,39.272151947021484,0.956011950969696,weights/DDF_c2_best.pth
138,2,ddf,38.91797637939453,0.9483141303062439,weights/DDF_c2_best.pth
139,2,ddf,40.984832763671875,0.9656115770339966,weights/DDF_c2_best.pth
140,2,ddf,40.46498107910156,0.9667872190475464,weights/DDF_c2_best.pth
141,2,ddf,41.11351013183594,0.964483380317688,weights/DDF_c2_best.pth
142,2,ddf,39.90972137451172,0.95380699634552,weights/DDF_c2_best.pth
143,2,ddf,38.998294830322266,0.9530209302902222,weights/DDF_c2_best.pth
144,2,ddf,41.25213623046875,0.968035876750946,weights/DDF_c2_best.pth
145,2,ddf,40.93141555786133,0.9679069519042969,weights/DDF_c2_best.pth
146,2,ddf,40.017234802246094,0.9608874320983887,weights/DDF_c2_best.pth
147,2,ddf,40.57960510253906,0.9628753662109375,weights/DDF_c2_best.pth
148,2,ddf,39.8498420715332,0.9629656076431274,weights/DDF_c2_best.pth
149,2,ddf,40.47206497192383,0.965643048286438,weights/DDF_c2_best.pth
150,2,ddf,39.45233917236328,0.9570774435997009,weights/DDF_c2_best.pth
151,2,ddf,38.9830436706543,0.9574644565582275,weights/DDF_c2_best.pth
152,2,ddf,38.3386344909668,0.9410609006881714,weights/DDF_c2_best.pth
153,2,ddf,41.03654479980469,0.9697262048721313,weights/DDF_c2_best.pth
154,2,ddf,38.84431076049805,0.9493484497070312,weights/DDF_c2_best.pth
155,2,ddf,39.06597900390625,0.9569483399391174,weights/DDF_c2_best.pth
156,2,ddf,40.053985595703125,0.9629683494567871,weights/DDF_c2_best.pth
157,2,ddf,39.570892333984375,0.95845627784729,weights/DDF_c2_best.pth
158,2,ddf,39.14187240600586,0.952189028263092,weights/DDF_c2_best.pth
159,2,ddf,37.26403045654297,0.9430453777313232,weights/DDF_c2_best.pth
160,2,ddf,39.611019134521484,0.9574714303016663,weights/DDF_c2_best.pth
161,2,ddf,39.09477615356445,0.9539201259613037,weights/DDF_c2_best.pth
162,2,ddf,38.81243896484375,0.9525718688964844,weights/DDF_c2_best.pth
163,2,ddf,40.80767059326172,0.9677344560623169,weights/DDF_c2_best.pth
164,2,ddf,39.10173416137695,0.955895185470581,weights/DDF_c2_best.pth
165,2,ddf,38.638282775878906,0.952886700630188,weights/DDF_c2_best.pth
166,2,ddf,38.47048568725586,0.9532195925712585,weights/DDF_c2_best.pth
167,2,ddf,40.68705749511719,0.9630263447761536,weights/DDF_c2_best.pth
168,2,ddf,38.68313217163086,0.9408969879150391,weights/DDF_c2_best.pth
169,2,ddf,38.847801208496094,0.9570649862289429,weights/DDF_c2_best.pth
170,2,ddf,39.35942077636719,0.9605460166931152,weights/DDF_c2_best.pth
171,2,ddf,41.05742645263672,0.9672034978866577,weights/DDF_c2_best.pth
172,2,ddf,38.681922912597656,0.9514262080192566,weights/DDF_c2_best.pth
173,2,ddf,39.63433074951172,0.9495149850845337,weights/DDF_c2_best.pth
174,2,ddf,39.68898391723633,0.9629718065261841,weights/DDF_c2_best.pth
175,2,ddf,38.2895393371582,0.9409784078598022,weights/DDF_c2_best.pth
176,2,ddf,39.01189041137695,0.9529882073402405,weights/DDF_c2_best.pth
177,2,ddf,39.58476257324219,0.9599082469940186,weights/DDF_c2_best.pth
178,2,ddf,40.90803146362305,0.9684092998504639,weights/DDF_c2_best.pth
179,2,ddf,38.5782470703125,0.9487641453742981,weights/DDF_c2_best.pth
180,2,ddf,40.89305114746094,0.9684778451919556,weights/DDF_c2_best.pth
181,2,ddf,33.986907958984375,0.8822379112243652,weights/DDF_c2_best.pth
182,2,ddf,39.04347229003906,0.9540258646011353,weights/DDF_c2_best.pth
183,2,ddf,38.87342834472656,0.9519835710525513,weights/DDF_c2_best.pth
184,2,ddf,40.16521453857422,0.95538729429245,weights/DDF_c2_best.pth
185,2,ddf,39.03078079223633,0.957266092300415,weights/DDF_c2_best.pth
186,2,ddf,36.09344482421875,0.9311878681182861,weights/DDF_c2_best.pth
187,2,ddf,38.458290100097656,0.9518090486526489,weights/DDF_c2_best.pth
188,2,ddf,38.46770095825195,0.9521719217300415,weights/DDF_c2_best.pth
189,2,ddf,38.57331085205078,0.9519073963165283,weights/DDF_c2_best.pth
190,2,ddf,39.628448486328125,0.9552220702171326,weights/DDF_c2_best.pth
191,2,ddf,38.80277633666992,0.9526764154434204,weights/DDF_c2_best.pth
192,2,ddf,41.24873733520508,0.9698382019996643,weights/DDF_c2_best.pth
193,2,ddf,38.87699508666992,0.9454612135887146,weights/DDF_c2_best.pth
194,2,ddf,39.29243469238281,0.9478366374969482,weights/DDF_c2_best.pth
195,2,ddf,39.60557556152344,0.9587353467941284,weights/DDF_c2_best.pth
196,2,ddf,38.8267936706543,0.9536794424057007,weights/DDF_c2_best.pth
197,2,ddf,38.540767669677734,0.9547032713890076,weights/DDF_c2_best.pth
198,2,ddf,41.1369514465332,0.9689159989356995,weights/DDF_c2_best.pth
199,2,ddf,39.95272445678711,0.9615975022315979,weights/DDF_c2_best.pth
0,4,sparse_fbp,22.11756706237793,0.6840676069259644,
1,4,sparse_fbp,22.0970516204834,0.6841803789138794,
2,4,sparse_fbp,23.784164428710938,0.7430272102355957,
3,4,sparse_fbp,22.40540313720703,0.7360461950302124,
4,4,sparse_fbp,23.972158432006836,0.7459454536437988,
5,4,sparse_fbp,25.299253463745117,0.7513346672058105,
6,4,sparse_fbp,23.758638381958008,0.7087143063545227,
7,4,sparse_fbp,22.751733779907227,0.7160391807556152,
8,4,sparse_fbp,25.184057235717773,0.7528870701789856,
9,4,sparse_fbp,22.55617332458496,0.7236341834068298,
10,4,sparse_fbp,22.676273345947266,0.7189884185791016,
11,4,sparse_fbp,22.652530670166016,0.7009613513946533,
12,4,sparse_fbp,23.814617156982422,0.6979881525039673,
13,4,sparse_fbp,22.108556747436523,0.7011051774024963,
14,4,sparse_fbp,22.614810943603516,0.6946366429328918,
15,4,sparse_fbp,22.626670837402344,0.6761506199836731,
16,4,sparse_fbp,22.83637809753418,0.7308979034423828,
17,4,sparse_fbp,23.788787841796875,0.738311231136322,
18,4,sparse_fbp,22.21369743347168,0.6766778230667114,
19,4,sparse_fbp,22.585033416748047,0.6748872995376587,
20,4,sparse_fbp,22.282941818237305,0.6729400753974915,
21,4,sparse_fbp,26.51567268371582,0.7718355655670166,
22,4,sparse_fbp,25.12371253967285,0.7468465566635132,
23,4,sparse_fbp,22.541351318359375,0.6970160007476807,
24,4,sparse_fbp,22.127487182617188,0.6814979314804077,
25,4,sparse_fbp,22.79224395751953,0.6972670555114746,
26,4,sparse_fbp,21.975074768066406,0.6922962665557861,
27,4,sparse_fbp,22.797985076904297,0.6973834037780762,
28,4,sparse_fbp,24.779083251953125,0.7439008951187134,
29,4,sparse_fbp,22.640161514282227,0.7348505854606628,
30,4,sparse_fbp,24.29783821105957,0.749750018119812,
31,4,sparse_fbp,22.265335083007812,0.701479971408844,
32,4,sparse_fbp,23.77667236328125,0.7130630016326904,
33,4,sparse_fbp,22.831745147705078,0.6952064037322998,
34,4,sparse_fbp,23.129470825195312,0.707801103591919,
35,4,sparse_fbp,22.683902740478516,0.6808870434761047,
36,4,sparse_fbp,26.055450439453125,0.770663857460022,
37,4,sparse_fbp,24.778701782226562,0.73750901222229,
38,4,sparse_fbp,22.129365921020508,0.699560821056366,
39,4,sparse_fbp,23.06946563720703,0.6973252296447754,
40,4,sparse_fbp,23.803739547729492,0.7108232378959656,
41,4,sparse_fbp,23.201379776000977,0.7098848819732666,
42,4,sparse_fbp,23.979583740234375,0.7473903894424438,
43,4,sparse_fbp,24.967662811279297,0.74195396900177,
44,4,sparse_fbp,23.692306518554688,0.7360888719558716,
45,4,sparse_fbp,22.319040298461914,0.6941621899604797,
46,4,sparse_fbp,22.46152687072754,0.6909219026565552,
47,4,sparse_fbp,23.762706756591797,0.7397705316543579,
48,4,sparse_fbp,27.085105895996094,0.7831985950469971,
49,4,sparse_fbp,22.085514068603516,0.6910494565963745,
50,4,sparse_fbp,24.539525985717773,0.7428855895996094,
51,4,sparse_fbp,25.401714324951172,0.7601446509361267,
52,4,sparse_fbp,23.056495666503906,0.7108775973320007,
53,4,sparse_fbp,23.33305549621582,0.7296767234802246,
54,4,sparse_fbp,22.64539337158203,0.7180938124656677,
55,4,sparse_fbp,23.284826278686523,0.715972900390625,
56,4,sparse_fbp,22.236652374267578,0.683006763458252,
57,4,sparse_fbp,22.018299102783203,0.6948721408843994,
58,4,sparse_fbp,22.264751434326172,0.7013677358627319,
59,4,sparse_fbp,22.605249404907227,0.6735050082206726,
60,4,sparse_fbp,23.17513656616211,0.7039985656738281,
61,4,sparse_fbp,22.927452087402344,0.7088705897331238,
62,4,sparse_fbp,24.431522369384766,0.7614870071411133,
63,4,sparse_fbp,22.957990646362305,0.7053845524787903,
64,4,sparse_fbp,23.11330795288086,0.7088180184364319,
65,4,sparse_fbp,25.82736587524414,0.7672991752624512,
66,4,sparse_fbp,26.96291160583496,0.7759690284729004,
67,4,sparse_fbp,23.128864288330078,0.7162888646125793,
68,4,sparse_fbp,24.714191436767578,0.7485591173171997,
69,4,sparse_fbp,24.645748138427734,0.7355252504348755,
70,4,sparse_fbp,22.284421920776367,0.7044681310653687,
71,4,sparse_fbp,22.16958999633789,0.6975910663604736,
72,4,sparse_fbp,22.207944869995117,0.6730636954307556,
73,4,sparse_fbp,27.23891258239746,0.7803840637207031,
74,4,sparse_fbp,22.964981079101562,0.6963027715682983,
75,4,sparse_fbp,22.462656021118164,0.6956489086151123,
76,4,sparse_fbp,26.954734802246094,0.7743949294090271,
77,4,sparse_fbp,22.166404724121094,0.7038493752479553,
78,4,sparse_fbp,22.087127685546875,0.6926265954971313,
79,4,sparse_fbp,22.7207088470459,0.6829471588134766,
80,4,sparse_fbp,25.24277114868164,0.7514908313751221,
81,4,sparse_fbp,23.886795043945312,0.7421578168869019,
82,4,sparse_fbp,22.64076042175293,0.7230079174041748,
83,4,sparse_fbp,22.242630004882812,0.6783552169799805,
84,4,sparse_fbp,22.467918395996094,0.7170611619949341,
85,4,sparse_fbp,22.599180221557617,0.7273377776145935,
86,4,sparse_fbp,22.539966583251953,0.7207443118095398,
87,4,sparse_fbp,25.31090545654297,0.7514640092849731,
88,4,sparse_fbp,25.161731719970703,0.7590420842170715,
89,4,sparse_fbp,24.671106338500977,0.7455294728279114,
90,4,sparse_fbp,22.902223587036133,0.6896142959594727,
91,4,sparse_fbp,23.588035583496094,0.727632462978363,
92,4,sparse_fbp,23.838159561157227,0.7416890263557434,
93,4,sparse_fbp,22.577804565429688,0.681618869304657,
94,4,sparse_fbp,24.96628761291504,0.7505004405975342,
95,4,sparse_fbp,23.1279296875,0.691743016242981,
96,4,sparse_fbp,22.419309616088867,0.6993163824081421,
97,4,sparse_fbp,23.877151489257812,0.7072629928588867,
98,4,sparse_fbp,22.472393035888672,0.7162597179412842,
99,4,sparse_fbp,22.041748046875,0.6995658278465271,
100,4,sparse_fbp,22.404857635498047,0.7346576452255249,
101,4,sparse_fbp,22.529186248779297,0.7040669918060303,
102,4,sparse_fbp,22.23687171936035,0.7055026292800903,
103,4,sparse_fbp,25.053871154785156,0.7433366775512695,
104,4,sparse_fbp,22.175479888916016,0.6996870636940002,
105,4,sparse_fbp,24.872547149658203,0.751328706741333,
106,4,sparse_fbp,26.29792022705078,0.7742902040481567,
107,4,sparse_fbp,22.592327117919922,0.7228456735610962,
108,4,sparse_fbp,22.172136306762695,0.6823247075080872,
109,4,sparse_fbp,25.550121307373047,0.7614970803260803,
110,4,sparse_fbp,24.91415786743164,0.7441578507423401,
111,4,sparse_fbp,22.176708221435547,0.7072683572769165,
112,4,sparse_fbp,22.784889221191406,0.6909152269363403,
113,4,sparse_fbp,22.406517028808594,0.7351025938987732,
114,4,sparse_fbp,23.968074798583984,0.7462446689605713,
115,4,sparse_fbp,23.77271270751953,0.7071976065635681,
116,4,sparse_fbp,23.754600524902344,0.708722710609436,
117,4,sparse_fbp,25.168514251708984,0.747458279132843,
118,4,sparse_fbp,22.723560333251953,0.7304580211639404,
119,4,sparse_fbp,24.663755416870117,0.7287918329238892,
120,4,sparse_fbp,22.108657836914062,0.6786512136459351,
121,4,sparse_fbp,22.25777816772461,0.6722591519355774,
122,4,sparse_fbp,22.035066604614258,0.6850370168685913,
123,4,sparse_fbp,23.010902404785156,0.7231805920600891,
124,4,sparse_fbp,23.527238845825195,0.7297900915145874,
125,4,sparse_fbp,23.72977066040039,0.7058209180831909,
126,4,sparse_fbp,25.006893157958984,0.7440829277038574,
127,4,sparse_fbp,22.28850555419922,0.7081925868988037,
128,4,sparse_fbp,22.306781768798828,0.7024757862091064,
129,4,sparse_fbp,23.653223037719727,0.7312078475952148,
130,4,sparse_fbp,24.46526527404785,0.7368197441101074,
131,4,sparse_fbp,24.833179473876953,0.7513625621795654,
132,4,sparse_fbp,23.360050201416016,0.7248702049255371,
133,4,sparse_fbp,22.13333511352539,0.7068699598312378,
134,4,sparse_fbp,23.329689025878906,0.7141472697257996,
135,4,sparse_fbp,22.398359298706055,0.6656718254089355,
136,4,sparse_fbp,23.012788772583008,0.702277660369873,
137,4,sparse_fbp,22.43345069885254,0.6868177652359009,
138,4,sparse_fbp,23.17768096923828,0.7152925729751587,
139,4,sparse_fbp,24.762889862060547,0.7504053115844727,
140,4,sparse_fbp,22.384418487548828,0.7076182961463928,
141,4,sparse_fbp,24.564207077026367,0.744594156742096,
142,4,sparse_fbp,26.512359619140625,0.7712427377700806,
143,4,sparse_fbp,22.537050247192383,0.69178307056427,
144,4,sparse_fbp,25.243789672851562,0.761208176612854,
145,4,sparse_fbp,25.27617645263672,0.7518131136894226,
146,4,sparse_fbp,22.658205032348633,0.7186896204948425,
147,4,sparse_fbp,23.481491088867188,0.7326842546463013,
148,4,sparse_fbp,22.992107391357422,0.7245888710021973,
149,4,sparse_fbp,22.51087188720703,0.7160083651542664,
150,4,sparse_fbp,22.5283260345459,0.6878033876419067,
151,4,sparse_fbp,22.7367000579834,0.6921692490577698,
152,4,sparse_fbp,23.5410099029541,0.707431435585022,
153,4,sparse_fbp,25.129701614379883,0.7491183280944824,
154,4,sparse_fbp,23.056072235107422,0.6905272006988525,
155,4,sparse_fbp,22.55419158935547,0.7052844762802124,
156,4,sparse_fbp,22.918224334716797,0.708441436290741,
157,4,sparse_fbp,22.578758239746094,0.723016083240509,
158,4,sparse_fbp,22.252822875976562,0.6846936941146851,
159,4,sparse_fbp,22.47376251220703,0.7180442214012146,
160,4,sparse_fbp,23.04857635498047,0.7328934669494629,
161,4,sparse_fbp,22.444326400756836,0.6751528382301331,
162,4,sparse_fbp,22.28267478942871,0.7023497819900513,
163,4,sparse_fbp,22.7702693939209,0.7258212566375732,
164,4,sparse_fbp,22.42633819580078,0.7040205597877502,
165,4,sparse_fbp,22.238826751708984,0.6825764179229736,
166,4,sparse_fbp,22.398225784301758,0.6868485808372498,
167,4,sparse_fbp,24.568260192871094,0.74528968334198,
168,4,sparse_fbp,23.787097930908203,0.7094259262084961,
169,4,sparse_fbp,21.96753692626953,0.6786627769470215,
170,4,sparse_fbp,22.295459747314453,0.6946898698806763,
171,4,sparse_fbp,25.547945022583008,0.7601533532142639,
172,4,sparse_fbp,22.470407485961914,0.7050199508666992,
173,4,sparse_fbp,27.34317970275879,0.7824122309684753,
174,4,sparse_fbp,22.222354888916016,0.7023340463638306,
175,4,sparse_fbp,23.28199577331543,0.7293152809143066,
176,4,sparse_fbp,22.493824005126953,0.6834825277328491,
177,4,sparse_fbp,22.394311904907227,0.6754492521286011,
178,4,sparse_fbp,22.6514892578125,0.7225387096405029,
179,4,sparse_fbp,22.420547485351562,0.6917737722396851,
180,4,sparse_fbp,25.068655014038086,0.7491633892059326,
181,4,sparse_fbp,23.144418716430664,0.6916427612304688,
182,4,sparse_fbp,22.317970275878906,0.7077356576919556,
183,4,sparse_fbp,23.143081665039062,0.7133163213729858,
184,4,sparse_fbp,27.142744064331055,0.784268856048584,
185,4,sparse_fbp,22.508840560913086,0.7054574489593506,
186,4,sparse_fbp,22.158733367919922,0.6946099400520325,
187,4,sparse_fbp,22.438682556152344,0.6989551782608032,
188,4,sparse_fbp,22.547672271728516,0.6796071529388428,
189,4,sparse_fbp,22.48992156982422,0.6926267147064209,
190,4,sparse_fbp,23.14801788330078,0.7101801037788391,
191,4,sparse_fbp,22.68842315673828,0.6837648749351501,
192,4,sparse_fbp,24.861007690429688,0.7539962530136108,
193,4,sparse_fbp,23.296796798706055,0.7082904577255249,
194,4,sparse_fbp,23.345603942871094,0.7075648307800293,
195,4,sparse_fbp,22.812110900878906,0.7271819114685059,
196,4,sparse_fbp,22.327051162719727,0.7011312246322632,
197,4,sparse_fbp,22.588481903076172,0.6812108755111694,
198,4,sparse_fbp,25.148643493652344,0.7511596083641052,
199,4,sparse_fbp,22.69373321533203,0.6990914344787598,
0,4,redcnn,22.230140686035156,0.7009890675544739,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
1,4,redcnn,22.204896926879883,0.6976073384284973,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
2,4,redcnn,23.923324584960938,0.7571446895599365,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
3,4,redcnn,22.533977508544922,0.7497471570968628,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
4,4,redcnn,24.131738662719727,0.7598347067832947,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
5,4,redcnn,25.325702667236328,0.7537887096405029,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
6,4,redcnn,23.881624221801758,0.7244650721549988,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
7,4,redcnn,22.89971351623535,0.7317820191383362,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
8,4,redcnn,25.211647033691406,0.7560665607452393,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
9,4,redcnn,22.76610565185547,0.738373339176178,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
10,4,redcnn,22.83470344543457,0.7359744906425476,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
11,4,redcnn,22.793899536132812,0.7111753821372986,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
12,4,redcnn,23.929515838623047,0.7062538266181946,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
13,4,redcnn,22.225313186645508,0.7164852619171143,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
14,4,redcnn,22.820453643798828,0.7082860469818115,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
15,4,redcnn,22.77301788330078,0.686420738697052,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
16,4,redcnn,23.058910369873047,0.7447994947433472,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
17,4,redcnn,23.9182071685791,0.7517285346984863,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
18,4,redcnn,22.412328720092773,0.6934544444084167,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
19,4,redcnn,22.735553741455078,0.6872967481613159,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
20,4,redcnn,22.43886947631836,0.6853776574134827,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
21,4,redcnn,26.62041473388672,0.7745556831359863,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
22,4,redcnn,25.16216468811035,0.7503212690353394,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
23,4,redcnn,22.76573944091797,0.7089792490005493,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
24,4,redcnn,22.240314483642578,0.7003526091575623,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
25,4,redcnn,22.99474334716797,0.7091308832168579,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
26,4,redcnn,22.131986618041992,0.7098226547241211,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
27,4,redcnn,23.006507873535156,0.7083555459976196,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
28,4,redcnn,24.825162887573242,0.7484035491943359,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
29,4,redcnn,22.717008590698242,0.7450878620147705,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
30,4,redcnn,24.483842849731445,0.7624468803405762,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
31,4,redcnn,22.413747787475586,0.7144854068756104,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
32,4,redcnn,23.912769317626953,0.7286046743392944,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
33,4,redcnn,23.039772033691406,0.7082780599594116,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
34,4,redcnn,23.238239288330078,0.7217050194740295,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
35,4,redcnn,22.83228874206543,0.6931126117706299,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
36,4,redcnn,26.098365783691406,0.7733008861541748,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
37,4,redcnn,24.791057586669922,0.7434297800064087,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
38,4,redcnn,22.244617462158203,0.7146954536437988,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
39,4,redcnn,23.1794376373291,0.7146553993225098,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
40,4,redcnn,23.928253173828125,0.7265925407409668,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
41,4,redcnn,23.295516967773438,0.7255599498748779,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
42,4,redcnn,24.2189998626709,0.7579104900360107,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
43,4,redcnn,25.008956909179688,0.7454476356506348,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
44,4,redcnn,23.817764282226562,0.7505084872245789,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
45,4,redcnn,22.448104858398438,0.7118462920188904,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
46,4,redcnn,22.690153121948242,0.703518271446228,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
47,4,redcnn,23.998823165893555,0.7499138712882996,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
48,4,redcnn,27.236669540405273,0.7834650278091431,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
49,4,redcnn,22.245548248291016,0.7048536539077759,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
50,4,redcnn,24.553749084472656,0.7463313937187195,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
51,4,redcnn,25.448856353759766,0.7610003352165222,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
52,4,redcnn,23.171777725219727,0.7292598485946655,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
53,4,redcnn,23.442386627197266,0.7410277128219604,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
54,4,redcnn,22.79864501953125,0.7345157265663147,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
55,4,redcnn,23.51220703125,0.7272458076477051,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
56,4,redcnn,22.40637969970703,0.6950429677963257,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
57,4,redcnn,22.17431640625,0.7126764059066772,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
58,4,redcnn,22.365949630737305,0.7182437181472778,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
59,4,redcnn,22.75761604309082,0.6852543354034424,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
60,4,redcnn,23.289417266845703,0.720119059085846,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
61,4,redcnn,23.038835525512695,0.7276075482368469,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
62,4,redcnn,24.630321502685547,0.7732428312301636,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
63,4,redcnn,23.180858612060547,0.7163251638412476,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
64,4,redcnn,23.223770141601562,0.7228692770004272,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
65,4,redcnn,25.864961624145508,0.7701714634895325,/root/autodl-fs/PAPER2/redcnn_autodl/save/REDCNN_100000iter.ckpt
