view,index,pred_psnr,pred_ssim,pred_rmse,pred_mae,fbp_psnr,fbp_ssim,fbp_rmse,fbp_mae
30,72,22.307995880215966,0.6435400908182849,0.07666555047035217,0.05080206319689751,12.157423153735447,0.12319652069495055,0.24667711555957794,0.18695083260536194
30,73,24.679405035354335,0.6361494282719012,0.058348506689071655,0.04399525374174118,12.821818534255199,0.09108371440774632,0.22851203382015228,0.18113362789154053
30,74,22.962924239046245,0.7258811584640009,0.07109741121530533,0.04148483648896217,12.641964828890632,0.13516474733255068,0.23329304158687592,0.17738495767116547
30,75,22.423740288632192,0.6919208995780342,0.07565069943666458,0.04692840576171875,12.242550519721282,0.13295932910540623,0.24427132308483124,0.18782591819763184
30,76,24.15541678083271,0.6282061746443219,0.061976801604032516,0.04611850902438164,12.812568814839429,0.09293226313065449,0.22875550389289856,0.18121609091758728
30,77,22.10573074645008,0.6911379255998198,0.07847177982330322,0.048377327620983124,12.447302188524032,0.14513891882248212,0.23858046531677246,0.17681092023849487
30,78,22.140464311791803,0.6840562516508069,0.07815860211849213,0.04860512167215347,12.247248911587501,0.13547503810067008,0.24413922429084778,0.18027512729167938
30,79,22.52056099753816,0.6821193620783262,0.07481211423873901,0.04682517424225807,12.02378283492392,0.12380694066896532,0.250501811504364,0.19564580917358398
30,80,22.652139691271227,0.5827256825161785,0.0736873596906662,0.054723016917705536,12.382898575590964,0.11418017321725317,0.24035605788230896,0.1852201372385025
30,81,23.271794810399857,0.7337001308860077,0.06861361116170883,0.04467320442199707,12.136855201180534,0.0963804186200216,0.2472619265317917,0.19337591528892517
30,82,22.634768715139167,0.7041394896374159,0.07383488118648529,0.04560476168990135,12.707991996605912,0.1460906846316661,0.23152633011341095,0.17342601716518402
30,83,22.087643879562027,0.6427093346648518,0.07863534241914749,0.051956210285425186,12.13978314757442,0.1254833898437654,0.2471785992383957,0.18657369911670685
30,84,22.240930010946688,0.6765652780252102,0.07725978642702103,0.048968520015478134,12.222142773683398,0.1219070316559072,0.244845911860466,0.18068720400333405
30,85,22.369439290902825,0.695038799843752,0.0761251300573349,0.047803428024053574,12.387813905602773,0.1423486092700544,0.2402200996875763,0.18157973885536194
30,86,22.29381857739903,0.6767781497091895,0.07679077982902527,0.048590756952762604,12.235365519862697,0.12490639153562032,0.24447345733642578,0.18040543794631958
30,87,23.29464138733477,0.61463028406406,0.06843337416648865,0.05018695443868637,12.4536894306978,0.11230017462108502,0.23840510845184326,0.1880323439836502
30,88,23.077488427109362,0.60980613025222,0.07016582041978836,0.05228004604578018,12.484900327507217,0.11301989001577248,0.23754999041557312,0.18540005385875702
30,89,22.646481506808826,0.5884886934965158,0.07373537868261337,0.054888006299734116,12.453294844167651,0.12502866350518385,0.23841592669487,0.1823556274175644
30,90,22.407130838006424,0.6765534751605411,0.07579550892114639,0.04810122400522232,11.882398772766853,0.11849939627111167,0.25461268424987793,0.19729964435100555
30,91,23.37457583580836,0.7328277569746888,0.06780648231506348,0.042960312217473984,12.039920196829039,0.09966919331608302,0.2500368058681488,0.19657501578330994
30,92,23.358582057028396,0.7352205782450931,0.06793144345283508,0.044302914291620255,12.150439175902783,0.09600145965100902,0.24687552452087402,0.19301143288612366
30,93,22.64950882325925,0.6868543399846481,0.07370968908071518,0.04591774940490723,12.175293153657275,0.1272172946856229,0.24617013335227966,0.19180136919021606
30,94,23.034411726831237,0.6028745296476521,0.07051465660333633,0.053170159459114075,12.514354490584187,0.12217607142709642,0.23674577474594116,0.1824963092803955
30,95,22.78109143769164,0.6947882806475656,0.07260147482156754,0.045391745865345,11.965989464186746,0.10943115450733036,0.25217413902282715,0.19537502527236938
30,96,22.51393973754911,0.6973737061406996,0.07486916333436966,0.045157209038734436,12.562379593772981,0.1463048792647251,0.2354404181241989,0.17717404663562775
